order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Timestamp,order_year
539,1144,4,2016-11-02,2016-11-04,2016-11-03,2,7,2024-05-02 00:55:47.043606,2016.0
540,1429,4,2016-11-03,2016-11-05,2016-11-06,1,3,2024-05-02 00:55:47.043606,2016.0
541,1228,4,2016-11-04,2016-11-07,2016-11-07,1,3,2024-05-02 00:55:47.043606,2016.0
542,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,2024-05-02 00:55:47.043606,2016.0
543,62,4,2016-11-06,2016-11-09,2016-11-08,2,6,2024-05-02 00:55:47.043606,2016.0
544,321,4,2016-11-06,2016-11-07,2016-11-08,2,7,2024-05-02 00:55:47.043606,2016.0
545,1108,4,2016-11-08,2016-11-10,2016-11-09,3,9,2024-05-02 00:55:47.043606,2016.0
546,470,4,2016-11-09,2016-11-12,2016-11-10,2,7,2024-05-02 00:55:47.043606,2016.0
547,20,4,2016-11-09,2016-11-11,2016-11-10,3,8,2024-05-02 00:55:47.043606,2016.0
548,739,4,2016-11-11,2016-11-13,2016-11-13,2,7,2024-05-02 00:55:47.043606,2016.0
549,64,3,2016-11-12,2016-11-12,UNKNOWN,3,9,2024-05-02 00:55:47.043606,2016.0
550,892,4,2016-11-12,2016-11-14,2016-11-15,2,7,2024-05-02 00:55:47.043606,2016.0
551,1169,4,2016-11-12,2016-11-13,2016-11-13,2,6,2024-05-02 00:55:47.043606,2016.0
552,1282,4,2016-11-12,2016-11-15,2016-11-13,2,7,2024-05-02 00:55:47.043606,2016.0
553,913,4,2016-11-12,2016-11-13,2016-11-15,3,9,2024-05-02 00:55:47.043606,2016.0
554,104,4,2016-11-13,2016-11-14,2016-11-16,1,3,2024-05-02 00:55:47.043606,2016.0
555,212,4,2016-11-13,2016-11-14,2016-11-16,2,7,2024-05-02 00:55:47.043606,2016.0
556,61,4,2016-11-13,2016-11-14,2016-11-15,3,9,2024-05-02 00:55:47.043606,2016.0
557,1248,4,2016-11-14,2016-11-17,2016-11-15,2,6,2024-05-02 00:55:47.043606,2016.0
558,1443,4,2016-11-15,2016-11-16,2016-11-17,2,7,2024-05-02 00:55:47.043606,2016.0
559,959,4,2016-11-16,2016-11-17,2016-11-17,1,2,2024-05-02 00:55:47.043606,2016.0
560,1405,4,2016-11-18,2016-11-19,2016-11-21,2,6,2024-05-02 00:55:47.043606,2016.0
561,90,4,2016-11-19,2016-11-22,2016-11-22,2,6,2024-05-02 00:55:47.043606,2016.0
562,942,4,2016-11-19,2016-11-20,2016-11-22,2,7,2024-05-02 00:55:47.043606,2016.0
563,365,4,2016-11-20,2016-11-22,2016-11-21,2,6,2024-05-02 00:55:47.043606,2016.0
564,1058,4,2016-11-20,2016-11-23,2016-11-22,2,7,2024-05-02 00:55:47.043606,2016.0
565,894,4,2016-11-21,2016-11-22,2016-11-22,2,7,2024-05-02 00:55:47.043606,2016.0
566,298,4,2016-11-22,2016-11-25,2016-11-23,1,3,2024-05-02 00:55:47.043606,2016.0
567,1430,4,2016-11-22,2016-11-23,2016-11-23,1,2,2024-05-02 00:55:47.043606,2016.0
568,1275,4,2016-11-23,2016-11-25,2016-11-24,1,3,2024-05-02 00:55:47.043606,2016.0
569,707,4,2016-11-23,2016-11-24,2016-11-25,2,6,2024-05-02 00:55:47.043606,2016.0
570,989,4,2016-11-23,2016-11-24,2016-11-25,2,6,2024-05-02 00:55:47.043606,2016.0
571,5,4,2016-11-24,2016-11-25,2016-11-27,1,2,2024-05-02 00:55:47.043606,2016.0
572,178,4,2016-11-24,2016-11-26,2016-11-26,2,6,2024-05-02 00:55:47.043606,2016.0
573,423,4,2016-11-24,2016-11-26,2016-11-27,2,6,2024-05-02 00:55:47.043606,2016.0
574,833,4,2016-11-26,2016-11-27,2016-11-29,2,7,2024-05-02 00:55:47.043606,2016.0
575,33,4,2016-11-27,2016-11-28,2016-11-30,1,3,2024-05-02 00:55:47.043606,2016.0
576,1272,4,2016-11-27,2016-11-30,2016-11-28,1,3,2024-05-02 00:55:47.043606,2016.0
577,445,4,2016-11-27,2016-11-30,2016-11-29,2,6,2024-05-02 00:55:47.043606,2016.0
578,819,4,2016-11-27,2016-11-28,2016-11-29,2,7,2024-05-02 00:55:47.043606,2016.0
579,160,4,2016-11-27,2016-11-30,2016-11-29,3,8,2024-05-02 00:55:47.043606,2016.0
580,581,4,2016-11-30,2016-12-02,2016-12-02,1,3,2024-05-02 00:55:47.043606,2016.0
581,688,4,2016-12-03,2016-12-05,2016-12-06,1,3,2024-05-02 00:55:47.043606,2016.0
582,32,3,2016-12-04,2016-12-04,UNKNOWN,1,2,2024-05-02 00:55:47.043606,2016.0
583,792,4,2016-12-04,2016-12-05,2016-12-07,2,7,2024-05-02 00:55:47.043606,2016.0
584,1209,4,2016-12-04,2016-12-05,2016-12-05,2,7,2024-05-02 00:55:47.043606,2016.0
585,1219,4,2016-12-04,2016-12-05,2016-12-05,2,7,2024-05-02 00:55:47.043606,2016.0
586,1306,4,2016-12-04,2016-12-06,2016-12-05,2,6,2024-05-02 00:55:47.043606,2016.0
587,487,4,2016-12-06,2016-12-08,2016-12-08,1,2,2024-05-02 00:55:47.043606,2016.0
588,102,4,2016-12-06,2016-12-07,2016-12-07,2,7,2024-05-02 00:55:47.043606,2016.0
589,719,4,2016-12-06,2016-12-07,2016-12-07,2,7,2024-05-02 00:55:47.043606,2016.0
590,990,4,2016-12-06,2016-12-09,2016-12-07,2,7,2024-05-02 00:55:47.043606,2016.0
591,1211,4,2016-12-06,2016-12-09,2016-12-09,2,7,2024-05-02 00:55:47.043606,2016.0
592,1232,4,2016-12-06,2016-12-08,2016-12-08,2,7,2024-05-02 00:55:47.043606,2016.0
593,50,4,2016-12-07,2016-12-10,2016-12-08,3,8,2024-05-02 00:55:47.043606,2016.0
594,1318,4,2016-12-07,2016-12-08,2016-12-08,3,8,2024-05-02 00:55:47.043606,2016.0
595,538,4,2016-12-08,2016-12-09,2016-12-11,1,2,2024-05-02 00:55:47.043606,2016.0
596,952,4,2016-12-08,2016-12-09,2016-12-09,1,3,2024-05-02 00:55:47.043606,2016.0
597,1121,4,2016-12-08,2016-12-09,2016-12-10,2,6,2024-05-02 00:55:47.043606,2016.0
598,40,3,2016-12-09,2016-12-09,UNKNOWN,1,3,2024-05-02 00:55:47.043606,2016.0
599,1,4,2016-12-09,2016-12-10,2016-12-12,2,6,2024-05-02 00:55:47.043606,2016.0
600,624,4,2016-12-09,2016-12-12,2016-12-11,2,7,2024-05-02 00:55:47.043606,2016.0
601,683,4,2016-12-09,2016-12-10,2016-12-10,2,6,2024-05-02 00:55:47.043606,2016.0
602,823,4,2016-12-09,2016-12-10,2016-12-11,2,6,2024-05-02 00:55:47.043606,2016.0
603,1032,4,2016-12-09,2016-12-10,2016-12-10,2,7,2024-05-02 00:55:47.043606,2016.0
604,96,4,2016-12-10,2016-12-13,2016-12-12,2,7,2024-05-02 00:55:47.043606,2016.0
605,1208,4,2016-12-10,2016-12-11,2016-12-12,2,6,2024-05-02 00:55:47.043606,2016.0
606,18,4,2016-12-11,2016-12-12,2016-12-13,2,7,2024-05-02 00:55:47.043606,2016.0
607,309,4,2016-12-11,2016-12-14,2016-12-13,2,6,2024-05-02 00:55:47.043606,2016.0
608,1103,4,2016-12-12,2016-12-15,2016-12-14,1,3,2024-05-02 00:55:47.043606,2016.0
609,896,4,2016-12-12,2016-12-13,2016-12-14,2,7,2024-05-02 00:55:47.043606,2016.0
610,711,4,2016-12-13,2016-12-15,2016-12-14,2,6,2024-05-02 00:55:47.043606,2016.0
611,1073,4,2016-12-15,2016-12-17,2016-12-18,2,7,2024-05-02 00:55:47.043606,2016.0
612,634,4,2016-12-16,2016-12-17,2016-12-17,2,7,2024-05-02 00:55:47.043606,2016.0
613,1159,4,2016-12-17,2016-12-19,2016-12-19,2,7,2024-05-02 00:55:47.043606,2016.0
614,654,4,2016-12-18,2016-12-21,2016-12-21,1,2,2024-05-02 00:55:47.043606,2016.0
615,560,4,2016-12-19,2016-12-22,2016-12-21,3,9,2024-05-02 00:55:47.043606,2016.0
616,1444,4,2016-12-20,2016-12-23,2016-12-23,2,6,2024-05-02 00:55:47.043606,2016.0
617,118,4,2016-12-21,2016-12-23,2016-12-23,2,7,2024-05-02 00:55:47.043606,2016.0
618,131,4,2016-12-21,2016-12-22,2016-12-22,2,6,2024-05-02 00:55:47.043606,2016.0
619,454,4,2016-12-22,2016-12-25,2016-12-25,2,7,2024-05-02 00:55:47.043606,2016.0
620,466,4,2016-12-22,2016-12-24,2016-12-24,2,6,2024-05-02 00:55:47.043606,2016.0
621,1157,4,2016-12-23,2016-12-25,2016-12-24,2,6,2024-05-02 00:55:47.043606,2016.0
622,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,2024-05-02 00:55:47.043606,2016.0
623,678,4,2016-12-24,2016-12-26,2016-12-27,2,6,2024-05-02 00:55:47.043606,2016.0
624,814,4,2016-12-24,2016-12-25,2016-12-27,2,6,2024-05-02 00:55:47.043606,2016.0
625,1163,4,2016-12-25,2016-12-28,2016-12-26,1,2,2024-05-02 00:55:47.043606,2016.0
626,130,4,2016-12-25,2016-12-28,2016-12-27,2,7,2024-05-02 00:55:47.043606,2016.0
627,1119,4,2016-12-25,2016-12-26,2016-12-28,2,6,2024-05-02 00:55:47.043606,2016.0
628,561,4,2016-12-26,2016-12-29,2016-12-27,1,3,2024-05-02 00:55:47.043606,2016.0
629,973,4,2016-12-26,2016-12-27,2016-12-29,1,2,2024-05-02 00:55:47.043606,2016.0
630,1404,4,2016-12-26,2016-12-27,2016-12-28,2,6,2024-05-02 00:55:47.043606,2016.0
631,855,4,2016-12-27,2016-12-29,2016-12-29,1,3,2024-05-02 00:55:47.043606,2016.0
632,163,4,2016-12-27,2016-12-29,2016-12-29,2,7,2024-05-02 00:55:47.043606,2016.0
633,1040,4,2016-12-28,2016-12-31,2016-12-30,3,8,2024-05-02 00:55:47.043606,2016.0
634,27,4,2016-12-29,2017-01-01,2016-12-30,2,6,2024-05-02 00:55:47.043606,2016.0
635,520,4,2016-12-30,2017-01-02,2016-12-31,2,6,2024-05-02 00:55:47.043606,2016.0
636,532,4,2017-01-03,2017-01-04,2017-01-05,1,2,2024-05-02 00:55:47.043606,2017.0
637,512,4,2017-01-03,2017-01-05,2017-01-05,2,6,2024-05-02 00:55:47.043606,2017.0
638,1302,4,2017-01-04,2017-01-05,2017-01-06,2,7,2024-05-02 00:55:47.043606,2017.0
639,550,4,2017-01-06,2017-01-07,2017-01-07,2,6,2024-05-02 00:55:47.043606,2017.0
640,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,2024-05-02 00:55:47.043606,2017.0
641,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,2024-05-02 00:55:47.043606,2017.0
642,847,4,2017-01-07,2017-01-09,2017-01-10,2,7,2024-05-02 00:55:47.043606,2017.0
643,901,4,2017-01-08,2017-01-09,2017-01-11,1,3,2024-05-02 00:55:47.043606,2017.0
644,439,4,2017-01-08,2017-01-11,2017-01-10,2,6,2024-05-02 00:55:47.043606,2017.0
645,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,2024-05-02 00:55:47.043606,2017.0
646,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,2024-05-02 00:55:47.043606,2017.0
647,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,2024-05-02 00:55:47.043606,2017.0
648,684,4,2017-01-09,2017-01-11,2017-01-11,2,6,2024-05-02 00:55:47.043606,2017.0
649,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,2024-05-02 00:55:47.043606,2017.0
650,729,4,2017-01-11,2017-01-14,2017-01-12,1,2,2024-05-02 00:55:47.043606,2017.0
651,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,2024-05-02 00:55:47.043606,2017.0
652,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,2024-05-02 00:55:47.043606,2017.0
653,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,2024-05-02 00:55:47.043606,2017.0
654,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,2024-05-02 00:55:47.043606,2017.0
655,347,4,2017-01-16,2017-01-17,2017-01-18,1,3,2024-05-02 00:55:47.043606,2017.0
656,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,2024-05-02 00:55:47.043606,2017.0
657,349,4,2017-01-17,2017-01-19,2017-01-20,1,2,2024-05-02 00:55:47.043606,2017.0
658,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,2024-05-02 00:55:47.043606,2017.0
659,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,2024-05-02 00:55:47.043606,2017.0
660,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,2024-05-02 00:55:47.043606,2017.0
661,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,2024-05-02 00:55:47.043606,2017.0
662,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,2024-05-02 00:55:47.043606,2017.0
663,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,2024-05-02 00:55:47.043606,2017.0
664,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,2024-05-02 00:55:47.043606,2017.0
665,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,2024-05-02 00:55:47.043606,2017.0
666,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,2024-05-02 00:55:47.043606,2017.0
667,858,4,2017-01-22,2017-01-24,2017-01-25,2,7,2024-05-02 00:55:47.043606,2017.0
668,297,4,2017-01-22,2017-01-23,2017-01-24,3,8,2024-05-02 00:55:47.043606,2017.0
669,745,4,2017-01-23,2017-01-24,2017-01-26,2,7,2024-05-02 00:55:47.043606,2017.0
670,361,4,2017-01-24,2017-01-25,2017-01-25,2,6,2024-05-02 00:55:47.043606,2017.0
671,922,4,2017-01-25,2017-01-28,2017-01-26,2,7,2024-05-02 00:55:47.043606,2017.0
672,908,4,2017-01-26,2017-01-29,2017-01-29,2,6,2024-05-02 00:55:47.043606,2017.0
673,64,4,2017-01-26,2017-01-28,2017-01-27,3,9,2024-05-02 00:55:47.043606,2017.0
674,733,4,2017-01-27,2017-01-28,2017-01-29,2,6,2024-05-02 00:55:47.043606,2017.0
675,291,4,2017-01-28,2017-01-31,2017-01-30,2,7,2024-05-02 00:55:47.043606,2017.0
676,790,4,2017-01-28,2017-01-30,2017-01-31,2,7,2024-05-02 00:55:47.043606,2017.0
677,809,4,2017-01-28,2017-01-31,2017-01-30,2,7,2024-05-02 00:55:47.043606,2017.0
678,250,4,2017-01-28,2017-01-29,2017-01-31,3,9,2024-05-02 00:55:47.043606,2017.0
679,81,4,2017-01-29,2017-01-30,2017-01-30,1,3,2024-05-02 00:55:47.043606,2017.0
680,245,4,2017-01-29,2017-02-01,2017-01-30,1,3,2024-05-02 00:55:47.043606,2017.0
681,499,4,2017-01-29,2017-02-01,2017-01-31,2,7,2024-05-02 00:55:47.043606,2017.0
682,614,4,2017-01-29,2017-01-30,2017-01-30,2,6,2024-05-02 00:55:47.043606,2017.0
683,741,4,2017-01-29,2017-01-31,2017-02-01,2,6,2024-05-02 00:55:47.043606,2017.0
684,762,4,2017-01-31,2017-02-01,2017-02-02,2,6,2024-05-02 00:55:47.043606,2017.0
685,976,4,2017-01-31,2017-02-03,2017-02-02,2,7,2024-05-02 00:55:47.043606,2017.0
686,380,4,2017-02-01,2017-02-03,2017-02-04,2,7,2024-05-02 00:55:47.043606,2017.0
687,530,4,2017-02-02,2017-02-05,2017-02-04,1,3,2024-05-02 00:55:47.043606,2017.0
688,343,4,2017-02-02,2017-02-03,2017-02-05,2,7,2024-05-02 00:55:47.043606,2017.0
689,884,4,2017-02-02,2017-02-03,2017-02-05,2,7,2024-05-02 00:55:47.043606,2017.0
690,1097,4,2017-02-03,2017-02-04,2017-02-06,1,2,2024-05-02 00:55:47.043606,2017.0
691,1081,4,2017-02-04,2017-02-06,2017-02-06,2,7,2024-05-02 00:55:47.043606,2017.0
692,2,3,2017-02-05,2017-02-05,UNKNOWN,1,3,2024-05-02 00:55:47.043606,2017.0
693,1233,4,2017-02-05,2017-02-07,2017-02-06,1,3,2024-05-02 00:55:47.043606,2017.0
694,58,4,2017-02-05,2017-02-06,2017-02-08,2,7,2024-05-02 00:55:47.043606,2017.0
695,606,4,2017-02-05,2017-02-08,2017-02-07,2,7,2024-05-02 00:55:47.043606,2017.0
696,1242,4,2017-02-05,2017-02-08,2017-02-08,2,7,2024-05-02 00:55:47.043606,2017.0
697,562,4,2017-02-06,2017-02-08,2017-02-09,1,2,2024-05-02 00:55:47.043606,2017.0
698,543,4,2017-02-06,2017-02-08,2017-02-09,3,8,2024-05-02 00:55:47.043606,2017.0
699,958,4,2017-02-06,2017-02-08,2017-02-09,3,9,2024-05-02 00:55:47.043606,2017.0
700,4,4,2017-02-07,2017-02-10,2017-02-08,2,6,2024-05-02 00:55:47.043606,2017.0
701,850,4,2017-02-07,2017-02-08,2017-02-09,3,9,2024-05-02 00:55:47.043606,2017.0
702,1352,4,2017-02-08,2017-02-09,2017-02-11,1,3,2024-05-02 00:55:47.043606,2017.0
703,417,4,2017-02-08,2017-02-09,2017-02-09,2,7,2024-05-02 00:55:47.043606,2017.0
704,1137,4,2017-02-08,2017-02-09,2017-02-11,2,6,2024-05-02 00:55:47.043606,2017.0
705,1196,4,2017-02-08,2017-02-11,2017-02-11,2,7,2024-05-02 00:55:47.043606,2017.0
706,1271,4,2017-02-09,2017-02-12,2017-02-10,1,2,2024-05-02 00:55:47.043606,2017.0
707,79,4,2017-02-09,2017-02-11,2017-02-11,2,7,2024-05-02 00:55:47.043606,2017.0
708,660,4,2017-02-10,2017-02-12,2017-02-11,1,2,2024-05-02 00:55:47.043606,2017.0
709,1162,4,2017-02-11,2017-02-13,2017-02-12,2,6,2024-05-02 00:55:47.043606,2017.0
710,295,4,2017-02-13,2017-02-15,2017-02-16,2,6,2024-05-02 00:55:47.043606,2017.0
711,1246,4,2017-02-13,2017-02-16,2017-02-14,2,6,2024-05-02 00:55:47.043606,2017.0
712,173,4,2017-02-13,2017-02-14,2017-02-16,3,9,2024-05-02 00:55:47.043606,2017.0
713,207,4,2017-02-13,2017-02-14,2017-02-15,3,8,2024-05-02 00:55:47.043606,2017.0
714,805,4,2017-02-14,2017-02-17,2017-02-15,2,7,2024-05-02 00:55:47.043606,2017.0
715,12,3,2017-02-15,2017-02-15,UNKNOWN,2,6,2024-05-02 00:55:47.043606,2017.0
716,672,4,2017-02-15,2017-02-17,2017-02-18,2,6,2024-05-02 00:55:47.043606,2017.0
717,1312,4,2017-02-15,2017-02-18,2017-02-17,2,6,2024-05-02 00:55:47.043606,2017.0
718,38,4,2017-02-16,2017-02-17,2017-02-17,2,7,2024-05-02 00:55:47.043606,2017.0
719,200,4,2017-02-16,2017-02-19,2017-02-18,2,6,2024-05-02 00:55:47.043606,2017.0
720,382,4,2017-02-16,2017-02-19,2017-02-19,2,6,2024-05-02 00:55:47.043606,2017.0
721,625,4,2017-02-16,2017-02-19,2017-02-17,2,7,2024-05-02 00:55:47.043606,2017.0
722,1399,4,2017-02-18,2017-02-20,2017-02-21,2,7,2024-05-02 00:55:47.043606,2017.0
723,845,4,2017-02-19,2017-02-21,2017-02-22,2,6,2024-05-02 00:55:47.043606,2017.0
724,864,4,2017-02-19,2017-02-22,2017-02-21,2,6,2024-05-02 00:55:47.043606,2017.0
725,870,4,2017-02-19,2017-02-22,2017-02-22,2,7,2024-05-02 00:55:47.043606,2017.0
726,969,4,2017-02-19,2017-02-22,2017-02-20,2,6,2024-05-02 00:55:47.043606,2017.0
727,962,4,2017-02-19,2017-02-22,2017-02-21,3,9,2024-05-02 00:55:47.043606,2017.0
728,1138,4,2017-02-20,2017-02-21,2017-02-23,1,3,2024-05-02 00:55:47.043606,2017.0
729,897,4,2017-02-20,2017-02-22,2017-02-21,2,7,2024-05-02 00:55:47.043606,2017.0
730,500,4,2017-02-21,2017-02-24,2017-02-22,2,6,2024-05-02 00:55:47.043606,2017.0
731,910,4,2017-02-25,2017-02-27,2017-02-27,3,9,2024-05-02 00:55:47.043606,2017.0
732,147,4,2017-02-26,2017-02-27,2017-03-01,2,7,2024-05-02 00:55:47.043606,2017.0
733,832,4,2017-02-26,2017-03-01,2017-02-27,2,7,2024-05-02 00:55:47.043606,2017.0
734,939,4,2017-02-26,2017-02-28,2017-03-01,3,9,2024-05-02 00:55:47.043606,2017.0
735,20,3,2017-02-27,2017-02-27,UNKNOWN,3,9,2024-05-02 00:55:47.043606,2017.0
736,184,4,2017-02-27,2017-02-28,2017-02-28,2,7,2024-05-02 00:55:47.043606,2017.0
737,694,4,2017-02-27,2017-03-01,2017-02-28,2,6,2024-05-02 00:55:47.043606,2017.0
738,124,4,2017-02-28,2017-03-01,2017-03-03,1,2,2024-05-02 00:55:47.043606,2017.0
739,49,4,2017-02-28,2017-03-01,2017-03-02,2,6,2024-05-02 00:55:47.043606,2017.0
740,1113,4,2017-02-28,2017-03-01,2017-03-02,2,6,2024-05-02 00:55:47.043606,2017.0
741,119,4,2017-02-28,2017-03-01,2017-03-01,3,8,2024-05-02 00:55:47.043606,2017.0
742,433,4,2017-02-28,2017-03-01,2017-03-01,3,9,2024-05-02 00:55:47.043606,2017.0
743,137,4,2017-03-01,2017-03-04,2017-03-04,2,6,2024-05-02 00:55:47.043606,2017.0
744,166,4,2017-03-01,2017-03-02,2017-03-02,2,7,2024-05-02 00:55:47.043606,2017.0
745,698,4,2017-03-01,2017-03-03,2017-03-03,2,7,2024-05-02 00:55:47.043606,2017.0
746,391,4,2017-03-02,2017-03-04,2017-03-05,1,3,2024-05-02 00:55:47.043606,2017.0
747,87,4,2017-03-03,2017-03-04,2017-03-05,1,3,2024-05-02 00:55:47.043606,2017.0
748,1072,4,2017-03-03,2017-03-05,2017-03-04,3,8,2024-05-02 00:55:47.043606,2017.0
749,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,2024-05-02 00:55:47.043606,2017.0
750,232,4,2017-03-04,2017-03-07,2017-03-05,3,8,2024-05-02 00:55:47.043606,2017.0
751,731,4,2017-03-05,2017-03-08,2017-03-07,1,3,2024-05-02 00:55:47.043606,2017.0
752,335,4,2017-03-05,2017-03-06,2017-03-07,2,6,2024-05-02 00:55:47.043606,2017.0
753,1201,4,2017-03-05,2017-03-08,2017-03-08,2,7,2024-05-02 00:55:47.043606,2017.0
754,646,4,2017-03-06,2017-03-07,2017-03-08,1,2,2024-05-02 00:55:47.043606,2017.0
755,531,4,2017-03-06,2017-03-07,2017-03-07,2,6,2024-05-02 00:55:47.043606,2017.0
756,1143,4,2017-03-06,2017-03-07,2017-03-09,2,6,2024-05-02 00:55:47.043606,2017.0
757,1336,4,2017-03-06,2017-03-08,2017-03-09,2,7,2024-05-02 00:55:47.043606,2017.0
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,2024-05-02 00:55:47.043606,2017.0
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,2024-05-02 00:55:47.043606,2017.0
760,1104,4,2017-03-07,2017-03-10,2017-03-10,2,6,2024-05-02 00:55:47.043606,2017.0
761,1291,4,2017-03-07,2017-03-08,2017-03-10,2,7,2024-05-02 00:55:47.043606,2017.0
762,572,4,2017-03-08,2017-03-09,2017-03-09,2,6,2024-05-02 00:55:47.043606,2017.0
763,842,4,2017-03-08,2017-03-10,2017-03-09,3,9,2024-05-02 00:55:47.043606,2017.0
764,701,4,2017-03-09,2017-03-10,2017-03-12,1,2,2024-05-02 00:55:47.043606,2017.0
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,2024-05-02 00:55:47.043606,2017.0
766,141,4,2017-03-09,2017-03-11,2017-03-12,2,6,2024-05-02 00:55:47.043606,2017.0
767,564,4,2017-03-09,2017-03-10,2017-03-11,2,7,2024-05-02 00:55:47.043606,2017.0
768,841,4,2017-03-09,2017-03-12,2017-03-10,2,7,2024-05-02 00:55:47.043606,2017.0
769,946,4,2017-03-09,2017-03-11,2017-03-11,2,6,2024-05-02 00:55:47.043606,2017.0
770,135,4,2017-03-09,2017-03-11,2017-03-11,3,9,2024-05-02 00:55:47.043606,2017.0
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,2024-05-02 00:55:47.043606,2017.0
772,448,4,2017-03-11,2017-03-12,2017-03-13,2,7,2024-05-02 00:55:47.043606,2017.0
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,2024-05-02 00:55:47.043606,2017.0
774,690,4,2017-03-12,2017-03-14,2017-03-14,2,6,2024-05-02 00:55:47.043606,2017.0
775,968,4,2017-03-12,2017-03-13,2017-03-13,2,6,2024-05-02 00:55:47.043606,2017.0
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,2024-05-02 00:55:47.043606,2017.0
777,496,4,2017-03-13,2017-03-16,2017-03-16,2,6,2024-05-02 00:55:47.043606,2017.0
778,56,3,2017-03-15,2017-03-15,UNKNOWN,3,9,2024-05-02 00:55:47.043606,2017.0
779,367,4,2017-03-15,2017-03-16,2017-03-18,2,6,2024-05-02 00:55:47.043606,2017.0
780,592,4,2017-03-15,2017-03-17,2017-03-17,2,6,2024-05-02 00:55:47.043606,2017.0
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,2024-05-02 00:55:47.043606,2017.0
782,1298,4,2017-03-15,2017-03-16,2017-03-18,2,7,2024-05-02 00:55:47.043606,2017.0
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,2024-05-02 00:55:47.043606,2017.0
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,2024-05-02 00:55:47.043606,2017.0
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,2024-05-02 00:55:47.043606,2017.0
786,249,4,2017-03-18,2017-03-20,2017-03-19,2,6,2024-05-02 00:55:47.043606,2017.0
787,700,4,2017-03-18,2017-03-20,2017-03-19,3,9,2024-05-02 00:55:47.043606,2017.0
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,2024-05-02 00:55:47.043606,2017.0
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,2024-05-02 00:55:47.043606,2017.0
790,1015,4,2017-03-19,2017-03-21,2017-03-22,2,7,2024-05-02 00:55:47.043606,2017.0
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,2024-05-02 00:55:47.043606,2017.0
792,479,4,2017-03-22,2017-03-23,2017-03-24,2,6,2024-05-02 00:55:47.043606,2017.0
793,653,4,2017-03-23,2017-03-24,2017-03-24,2,6,2024-05-02 00:55:47.043606,2017.0
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,2024-05-02 00:55:47.043606,2017.0
795,992,4,2017-03-23,2017-03-25,2017-03-26,2,7,2024-05-02 00:55:47.043606,2017.0
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,2024-05-02 00:55:47.043606,2017.0
797,374,4,2017-03-24,2017-03-26,2017-03-26,2,7,2024-05-02 00:55:47.043606,2017.0
798,619,4,2017-03-26,2017-03-28,2017-03-29,1,3,2024-05-02 00:55:47.043606,2017.0
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,2024-05-02 00:55:47.043606,2017.0
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,2024-05-02 00:55:47.043606,2017.0
801,78,4,2017-03-28,2017-03-29,2017-03-30,1,2,2024-05-02 00:55:47.043606,2017.0
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,2024-05-02 00:55:47.043606,2017.0
803,1105,4,2017-03-28,2017-03-31,2017-03-30,3,8,2024-05-02 00:55:47.043606,2017.0
804,95,4,2017-03-29,2017-03-31,2017-03-30,2,6,2024-05-02 00:55:47.043606,2017.0
