order_id,item_id,product_id,quantity,list_price,discount,Timestamp
802.0,4,28.0,1.0,2499.99,0.05,2024-05-02 01:40:16.045001
803.0,1,111.0,1.0,470.99,0.07,2024-05-02 01:40:16.045001
803.0,2,52.0,2.0,875.99,0.05,2024-05-02 01:40:16.045001
803.0,3,102.0,1.0,489.99,0.07,2024-05-02 01:40:16.045001
803.0,4,83.0,2.0,149.99,0.05,2024-05-02 01:40:16.045001
804.0,1,89.0,2.0,209.99,0.2,2024-05-02 01:40:16.045001
804.0,2,53.0,1.0,749.99,0.07,2024-05-02 01:40:16.045001
804.0,3,50.0,2.0,5999.99,0.05,2024-05-02 01:40:16.045001
805.0,1,24.0,1.0,549.99,0.05,2024-05-02 01:40:16.045001
805.0,2,33.0,2.0,469.99,0.2,2024-05-02 01:40:16.045001
805.0,3,62.0,2.0,3499.99,0.2,2024-05-02 01:40:16.045001
805.0,4,32.0,1.0,469.99,0.07,2024-05-02 01:40:16.045001
805.0,5,6.0,2.0,469.99,0.05,2024-05-02 01:40:16.045001
806.0,1,93.0,2.0,209.99,0.1,2024-05-02 01:40:16.045001
806.0,2,97.0,1.0,349.99,0.2,2024-05-02 01:40:16.045001
806.0,3,77.0,2.0,799.99,0.1,2024-05-02 01:40:16.045001
806.0,4,82.0,2.0,659.99,0.2,2024-05-02 01:40:16.045001
806.0,5,91.0,2.0,349.99,0.07,2024-05-02 01:40:16.045001
807.0,1,21.0,2.0,269.99,0.2,2024-05-02 01:40:16.045001
807.0,2,6.0,1.0,469.99,0.07,2024-05-02 01:40:16.045001
807.0,3,3.0,2.0,999.99,0.07,2024-05-02 01:40:16.045001
807.0,4,9.0,2.0,2999.99,0.2,2024-05-02 01:40:16.045001
807.0,5,16.0,1.0,599.99,0.2,2024-05-02 01:40:16.045001
808.0,1,96.0,2.0,349.99,0.05,2024-05-02 01:40:16.045001
808.0,2,18.0,1.0,449.0,0.05,2024-05-02 01:40:16.045001
808.0,3,85.0,1.0,329.99,0.05,2024-05-02 01:40:16.045001
808.0,4,19.0,2.0,449.0,0.05,2024-05-02 01:40:16.045001
809.0,1,78.0,1.0,647.99,0.1,2024-05-02 01:40:16.045001
809.0,2,26.0,1.0,599.99,0.2,2024-05-02 01:40:16.045001
809.0,3,92.0,2.0,209.99,0.1,2024-05-02 01:40:16.045001
810.0,1,103.0,2.0,551.99,0.05,2024-05-02 01:40:16.045001
810.0,2,100.0,1.0,489.99,0.2,2024-05-02 01:40:16.045001
810.0,3,56.0,1.0,5499.99,0.05,2024-05-02 01:40:16.045001
810.0,4,22.0,1.0,269.99,0.2,2024-05-02 01:40:16.045001
811.0,1,45.0,2.0,869.99,0.07,2024-05-02 01:40:16.045001
811.0,2,54.0,1.0,3199.99,0.2,2024-05-02 01:40:16.045001
811.0,3,70.0,1.0,659.99,0.07,2024-05-02 01:40:16.045001
811.0,4,66.0,1.0,250.99,0.1,2024-05-02 01:40:16.045001
812.0,1,76.0,2.0,299.99,0.1,2024-05-02 01:40:16.045001
812.0,2,40.0,1.0,4999.99,0.2,2024-05-02 01:40:16.045001
813.0,1,96.0,2.0,349.99,0.1,2024-05-02 01:40:16.045001
813.0,2,85.0,2.0,329.99,0.2,2024-05-02 01:40:16.045001
813.0,3,33.0,2.0,469.99,0.2,2024-05-02 01:40:16.045001
813.0,4,26.0,2.0,599.99,0.07,2024-05-02 01:40:16.045001
813.0,5,71.0,2.0,416.99,0.05,2024-05-02 01:40:16.045001
814.0,1,69.0,2.0,416.99,0.1,2024-05-02 01:40:16.045001
814.0,2,100.0,1.0,489.99,0.1,2024-05-02 01:40:16.045001
814.0,3,65.0,1.0,346.99,0.2,2024-05-02 01:40:16.045001
814.0,4,83.0,2.0,149.99,0.05,2024-05-02 01:40:16.045001
815.0,1,105.0,2.0,533.99,0.2,2024-05-02 01:40:16.045001
815.0,2,102.0,2.0,489.99,0.2,2024-05-02 01:40:16.045001
815.0,3,87.0,2.0,189.99,0.1,2024-05-02 01:40:16.045001
815.0,4,23.0,1.0,299.99,0.07,2024-05-02 01:40:16.045001
816.0,1,75.0,2.0,599.99,0.1,2024-05-02 01:40:16.045001
816.0,2,64.0,2.0,489.99,0.2,2024-05-02 01:40:16.045001
817.0,1,85.0,1.0,329.99,0.05,2024-05-02 01:40:16.045001
817.0,2,105.0,2.0,533.99,0.07,2024-05-02 01:40:16.045001
817.0,3,48.0,2.0,1499.99,0.05,2024-05-02 01:40:16.045001
818.0,1,103.0,1.0,551.99,0.05,2024-05-02 01:40:16.045001
818.0,2,44.0,2.0,539.99,0.07,2024-05-02 01:40:16.045001
818.0,3,19.0,2.0,449.0,0.05,2024-05-02 01:40:16.045001
818.0,4,48.0,2.0,1499.99,0.05,2024-05-02 01:40:16.045001
819.0,1,94.0,1.0,249.99,0.2,2024-05-02 01:40:16.045001
820.0,1,107.0,1.0,416.99,0.05,2024-05-02 01:40:16.045001
821.0,1,102.0,1.0,489.99,0.07,2024-05-02 01:40:16.045001
821.0,2,70.0,2.0,659.99,0.2,2024-05-02 01:40:16.045001
821.0,3,6.0,1.0,469.99,0.2,2024-05-02 01:40:16.045001
821.0,4,107.0,1.0,416.99,0.05,2024-05-02 01:40:16.045001
822.0,1,53.0,1.0,749.99,0.05,2024-05-02 01:40:16.045001
822.0,2,72.0,1.0,619.99,0.2,2024-05-02 01:40:16.045001
823.0,1,56.0,2.0,5499.99,0.07,2024-05-02 01:40:16.045001
823.0,2,86.0,2.0,149.99,0.2,2024-05-02 01:40:16.045001
823.0,3,81.0,1.0,1099.99,0.2,2024-05-02 01:40:16.045001
824.0,1,92.0,2.0,209.99,0.1,2024-05-02 01:40:16.045001
825.0,1,19.0,1.0,449.0,0.1,2024-05-02 01:40:16.045001
825.0,2,30.0,2.0,999.99,0.2,2024-05-02 01:40:16.045001
826.0,1,45.0,2.0,869.99,0.2,2024-05-02 01:40:16.045001
826.0,2,36.0,1.0,832.99,0.1,2024-05-02 01:40:16.045001
827.0,1,43.0,1.0,5299.99,0.05,2024-05-02 01:40:16.045001
827.0,2,41.0,1.0,1469.99,0.2,2024-05-02 01:40:16.045001
827.0,3,28.0,1.0,2499.99,0.2,2024-05-02 01:40:16.045001
827.0,4,108.0,1.0,449.99,0.2,2024-05-02 01:40:16.045001
828.0,1,25.0,2.0,499.99,0.2,2024-05-02 01:40:16.045001
828.0,2,24.0,1.0,549.99,0.2,2024-05-02 01:40:16.045001
828.0,3,55.0,2.0,2699.99,0.07,2024-05-02 01:40:16.045001
829.0,1,103.0,1.0,551.99,0.2,2024-05-02 01:40:16.045001
829.0,2,105.0,2.0,533.99,0.1,2024-05-02 01:40:16.045001
830.0,1,85.0,2.0,329.99,0.2,2024-05-02 01:40:16.045001
830.0,2,100.0,2.0,489.99,0.07,2024-05-02 01:40:16.045001
830.0,3,96.0,2.0,349.99,0.2,2024-05-02 01:40:16.045001
831.0,1,67.0,1.0,250.99,0.2,2024-05-02 01:40:16.045001
831.0,2,11.0,1.0,1680.99,0.2,2024-05-02 01:40:16.045001
831.0,3,68.0,1.0,449.99,0.1,2024-05-02 01:40:16.045001
832.0,1,54.0,1.0,3199.99,0.05,2024-05-02 01:40:16.045001
832.0,2,45.0,1.0,869.99,0.2,2024-05-02 01:40:16.045001
832.0,3,27.0,1.0,999.99,0.07,2024-05-02 01:40:16.045001
832.0,4,16.0,2.0,599.99,0.1,2024-05-02 01:40:16.045001
833.0,1,20.0,2.0,599.99,0.05,2024-05-02 01:40:16.045001
834.0,1,54.0,1.0,3199.99,0.07,2024-05-02 01:40:16.045001
834.0,2,21.0,1.0,269.99,0.05,2024-05-02 01:40:16.045001
834.0,3,78.0,1.0,647.99,0.2,2024-05-02 01:40:16.045001
835.0,1,65.0,2.0,346.99,0.07,2024-05-02 01:40:16.045001
835.0,2,82.0,1.0,659.99,0.2,2024-05-02 01:40:16.045001
835.0,3,2.0,1.0,749.99,0.05,2024-05-02 01:40:16.045001
836.0,1,108.0,2.0,449.99,0.2,2024-05-02 01:40:16.045001
837.0,1,51.0,1.0,6499.99,0.05,2024-05-02 01:40:16.045001
837.0,2,97.0,1.0,349.99,0.1,2024-05-02 01:40:16.045001
837.0,3,87.0,2.0,189.99,0.2,2024-05-02 01:40:16.045001
838.0,1,28.0,1.0,2499.99,0.1,2024-05-02 01:40:16.045001
838.0,2,10.0,1.0,1549.0,0.1,2024-05-02 01:40:16.045001
838.0,3,100.0,2.0,489.99,0.05,2024-05-02 01:40:16.045001
838.0,4,65.0,2.0,346.99,0.07,2024-05-02 01:40:16.045001
839.0,1,55.0,1.0,2699.99,0.07,2024-05-02 01:40:16.045001
839.0,2,85.0,1.0,329.99,0.1,2024-05-02 01:40:16.045001
839.0,3,58.0,2.0,4999.99,0.05,2024-05-02 01:40:16.045001
840.0,1,27.0,1.0,999.99,0.07,2024-05-02 01:40:16.045001
840.0,2,43.0,1.0,5299.99,0.07,2024-05-02 01:40:16.045001
840.0,3,106.0,2.0,449.99,0.2,2024-05-02 01:40:16.045001
841.0,1,22.0,2.0,269.99,0.1,2024-05-02 01:40:16.045001
841.0,2,9.0,1.0,2999.99,0.2,2024-05-02 01:40:16.045001
841.0,3,11.0,1.0,1680.99,0.2,2024-05-02 01:40:16.045001
841.0,4,90.0,2.0,209.99,0.07,2024-05-02 01:40:16.045001
841.0,5,100.0,1.0,489.99,0.1,2024-05-02 01:40:16.045001
842.0,1,81.0,2.0,1099.99,0.07,2024-05-02 01:40:16.045001
842.0,2,42.0,1.0,2299.99,0.1,2024-05-02 01:40:16.045001
843.0,1,72.0,1.0,619.99,0.1,2024-05-02 01:40:16.045001
843.0,2,75.0,2.0,599.99,0.1,2024-05-02 01:40:16.045001
843.0,3,81.0,1.0,1099.99,0.1,2024-05-02 01:40:16.045001
843.0,4,23.0,2.0,299.99,0.07,2024-05-02 01:40:16.045001
844.0,1,79.0,2.0,402.99,0.07,2024-05-02 01:40:16.045001
844.0,2,12.0,1.0,549.99,0.1,2024-05-02 01:40:16.045001
844.0,3,83.0,2.0,149.99,0.2,2024-05-02 01:40:16.045001
844.0,4,48.0,1.0,1499.99,0.2,2024-05-02 01:40:16.045001
844.0,5,63.0,2.0,3499.99,0.05,2024-05-02 01:40:16.045001
845.0,1,16.0,2.0,599.99,0.2,2024-05-02 01:40:16.045001
845.0,2,75.0,1.0,599.99,0.2,2024-05-02 01:40:16.045001
845.0,3,26.0,2.0,599.99,0.05,2024-05-02 01:40:16.045001
845.0,4,73.0,2.0,749.99,0.2,2024-05-02 01:40:16.045001
845.0,5,88.0,1.0,189.99,0.05,2024-05-02 01:40:16.045001
846.0,1,46.0,2.0,1409.99,0.05,2024-05-02 01:40:16.045001
846.0,2,47.0,1.0,5299.99,0.07,2024-05-02 01:40:16.045001
846.0,3,71.0,1.0,416.99,0.1,2024-05-02 01:40:16.045001
846.0,4,72.0,2.0,619.99,0.05,2024-05-02 01:40:16.045001
846.0,5,103.0,2.0,551.99,0.07,2024-05-02 01:40:16.045001
847.0,1,61.0,2.0,4999.99,0.05,2024-05-02 01:40:16.045001
848.0,1,93.0,1.0,209.99,0.07,2024-05-02 01:40:16.045001
848.0,2,100.0,2.0,489.99,0.2,2024-05-02 01:40:16.045001
848.0,3,88.0,2.0,189.99,0.2,2024-05-02 01:40:16.045001
848.0,4,41.0,2.0,1469.99,0.07,2024-05-02 01:40:16.045001
849.0,1,109.0,1.0,416.99,0.2,2024-05-02 01:40:16.045001
850.0,1,101.0,2.0,339.99,0.07,2024-05-02 01:40:16.045001
850.0,2,5.0,2.0,1320.99,0.07,2024-05-02 01:40:16.045001
850.0,3,37.0,1.0,379.99,0.07,2024-05-02 01:40:16.045001
851.0,1,30.0,1.0,999.99,0.2,2024-05-02 01:40:16.045001
851.0,2,93.0,1.0,209.99,0.05,2024-05-02 01:40:16.045001
852.0,1,46.0,2.0,1409.99,0.07,2024-05-02 01:40:16.045001
853.0,1,99.0,1.0,299.99,0.05,2024-05-02 01:40:16.045001
853.0,2,58.0,2.0,4999.99,0.2,2024-05-02 01:40:16.045001
853.0,3,42.0,2.0,2299.99,0.2,2024-05-02 01:40:16.045001
853.0,4,45.0,1.0,869.99,0.2,2024-05-02 01:40:16.045001
853.0,5,6.0,1.0,469.99,0.05,2024-05-02 01:40:16.045001
854.0,1,87.0,1.0,189.99,0.1,2024-05-02 01:40:16.045001
855.0,1,18.0,1.0,449.0,0.1,2024-05-02 01:40:16.045001
855.0,2,93.0,2.0,209.99,0.2,2024-05-02 01:40:16.045001
855.0,3,89.0,1.0,209.99,0.2,2024-05-02 01:40:16.045001
856.0,1,38.0,2.0,549.99,0.05,2024-05-02 01:40:16.045001
857.0,1,29.0,1.0,999.99,0.2,2024-05-02 01:40:16.045001
858.0,1,45.0,2.0,869.99,0.2,2024-05-02 01:40:16.045001
858.0,2,5.0,1.0,1320.99,0.2,2024-05-02 01:40:16.045001
858.0,3,14.0,1.0,269.99,0.07,2024-05-02 01:40:16.045001
858.0,4,73.0,2.0,749.99,0.07,2024-05-02 01:40:16.045001
859.0,1,38.0,2.0,549.99,0.07,2024-05-02 01:40:16.045001
859.0,2,13.0,1.0,269.99,0.1,2024-05-02 01:40:16.045001
859.0,3,14.0,2.0,269.99,0.1,2024-05-02 01:40:16.045001
859.0,4,71.0,2.0,416.99,0.1,2024-05-02 01:40:16.045001
859.0,5,36.0,2.0,832.99,0.1,2024-05-02 01:40:16.045001
860.0,1,6.0,1.0,469.99,0.05,2024-05-02 01:40:16.045001
860.0,2,24.0,2.0,549.99,0.2,2024-05-02 01:40:16.045001
860.0,3,25.0,1.0,499.99,0.2,2024-05-02 01:40:16.045001
860.0,4,58.0,2.0,4999.99,0.07,2024-05-02 01:40:16.045001
860.0,5,95.0,2.0,299.99,0.05,2024-05-02 01:40:16.045001
861.0,1,14.0,2.0,269.99,0.07,2024-05-02 01:40:16.045001
861.0,2,62.0,1.0,3499.99,0.2,2024-05-02 01:40:16.045001
862.0,1,85.0,1.0,329.99,0.05,2024-05-02 01:40:16.045001
862.0,2,99.0,1.0,299.99,0.2,2024-05-02 01:40:16.045001
862.0,3,49.0,2.0,3499.99,0.07,2024-05-02 01:40:16.045001
863.0,1,93.0,2.0,209.99,0.1,2024-05-02 01:40:16.045001
864.0,1,37.0,1.0,379.99,0.1,2024-05-02 01:40:16.045001
864.0,2,65.0,2.0,346.99,0.05,2024-05-02 01:40:16.045001
864.0,3,13.0,1.0,269.99,0.2,2024-05-02 01:40:16.045001
865.0,1,109.0,2.0,416.99,0.1,2024-05-02 01:40:16.045001
865.0,2,34.0,1.0,469.99,0.05,2024-05-02 01:40:16.045001
866.0,1,88.0,1.0,189.99,0.2,2024-05-02 01:40:16.045001
866.0,2,67.0,2.0,250.99,0.07,2024-05-02 01:40:16.045001
866.0,3,80.0,1.0,761.99,0.07,2024-05-02 01:40:16.045001
866.0,4,13.0,2.0,269.99,0.07,2024-05-02 01:40:16.045001
867.0,1,101.0,1.0,339.99,0.05,2024-05-02 01:40:16.045001
868.0,1,46.0,1.0,1409.99,0.07,2024-05-02 01:40:16.045001
869.0,1,7.0,1.0,3999.99,0.2,2024-05-02 01:40:16.045001
869.0,2,106.0,2.0,449.99,0.05,2024-05-02 01:40:16.045001
869.0,3,33.0,1.0,469.99,0.05,2024-05-02 01:40:16.045001
869.0,4,55.0,2.0,2699.99,0.05,2024-05-02 01:40:16.045001
869.0,5,65.0,2.0,346.99,0.2,2024-05-02 01:40:16.045001
870.0,1,63.0,1.0,3499.99,0.07,2024-05-02 01:40:16.045001
871.0,1,106.0,1.0,449.99,0.2,2024-05-02 01:40:16.045001
871.0,2,38.0,1.0,549.99,0.1,2024-05-02 01:40:16.045001
871.0,3,30.0,2.0,999.99,0.2,2024-05-02 01:40:16.045001
871.0,4,107.0,2.0,416.99,0.05,2024-05-02 01:40:16.045001
872.0,1,62.0,2.0,3499.99,0.07,2024-05-02 01:40:16.045001
872.0,2,53.0,1.0,749.99,0.1,2024-05-02 01:40:16.045001
873.0,1,32.0,2.0,469.99,0.1,2024-05-02 01:40:16.045001
874.0,1,56.0,1.0,5499.99,0.05,2024-05-02 01:40:16.045001
874.0,2,27.0,2.0,999.99,0.05,2024-05-02 01:40:16.045001
874.0,3,73.0,1.0,749.99,0.1,2024-05-02 01:40:16.045001
874.0,4,77.0,2.0,799.99,0.07,2024-05-02 01:40:16.045001
875.0,1,5.0,2.0,1320.99,0.1,2024-05-02 01:40:16.045001
875.0,2,15.0,2.0,529.99,0.05,2024-05-02 01:40:16.045001
875.0,3,14.0,1.0,269.99,0.07,2024-05-02 01:40:16.045001
875.0,4,111.0,1.0,470.99,0.2,2024-05-02 01:40:16.045001
876.0,1,17.0,2.0,429.0,0.2,2024-05-02 01:40:16.045001
876.0,2,66.0,2.0,250.99,0.2,2024-05-02 01:40:16.045001
876.0,3,96.0,1.0,349.99,0.07,2024-05-02 01:40:16.045001
876.0,4,107.0,2.0,416.99,0.05,2024-05-02 01:40:16.045001
877.0,1,73.0,1.0,749.99,0.07,2024-05-02 01:40:16.045001
877.0,2,103.0,1.0,551.99,0.1,2024-05-02 01:40:16.045001
878.0,1,103.0,1.0,551.99,0.2,2024-05-02 01:40:16.045001
878.0,2,13.0,1.0,269.99,0.1,2024-05-02 01:40:16.045001
878.0,3,6.0,2.0,469.99,0.2,2024-05-02 01:40:16.045001
878.0,4,18.0,2.0,449.0,0.05,2024-05-02 01:40:16.045001
879.0,1,100.0,2.0,489.99,0.2,2024-05-02 01:40:16.045001
879.0,2,2.0,2.0,749.99,0.07,2024-05-02 01:40:16.045001
879.0,3,83.0,2.0,149.99,0.2,2024-05-02 01:40:16.045001
879.0,4,82.0,1.0,659.99,0.07,2024-05-02 01:40:16.045001
880.0,1,28.0,2.0,2499.99,0.2,2024-05-02 01:40:16.045001
880.0,2,95.0,1.0,299.99,0.1,2024-05-02 01:40:16.045001
880.0,3,5.0,1.0,1320.99,0.07,2024-05-02 01:40:16.045001
880.0,4,26.0,1.0,599.99,0.1,2024-05-02 01:40:16.045001
880.0,5,66.0,1.0,250.99,0.2,2024-05-02 01:40:16.045001
881.0,1,98.0,1.0,489.99,0.07,2024-05-02 01:40:16.045001
881.0,2,50.0,1.0,5999.99,0.2,2024-05-02 01:40:16.045001
881.0,3,64.0,2.0,489.99,0.05,2024-05-02 01:40:16.045001
881.0,4,67.0,1.0,250.99,0.1,2024-05-02 01:40:16.045001
882.0,1,63.0,2.0,3499.99,0.07,2024-05-02 01:40:16.045001
882.0,2,108.0,2.0,449.99,0.2,2024-05-02 01:40:16.045001
882.0,3,57.0,2.0,1999.99,0.07,2024-05-02 01:40:16.045001
883.0,1,44.0,1.0,539.99,0.05,2024-05-02 01:40:16.045001
883.0,2,5.0,2.0,1320.99,0.05,2024-05-02 01:40:16.045001
884.0,1,49.0,2.0,3499.99,0.05,2024-05-02 01:40:16.045001
884.0,2,69.0,2.0,416.99,0.07,2024-05-02 01:40:16.045001
884.0,3,46.0,2.0,1409.99,0.2,2024-05-02 01:40:16.045001
884.0,4,10.0,1.0,1549.0,0.1,2024-05-02 01:40:16.045001
884.0,5,21.0,2.0,269.99,0.05,2024-05-02 01:40:16.045001
885.0,1,106.0,1.0,449.99,0.07,2024-05-02 01:40:16.045001
885.0,2,43.0,1.0,5299.99,0.1,2024-05-02 01:40:16.045001
886.0,1,47.0,1.0,5299.99,0.05,2024-05-02 01:40:16.045001
886.0,2,30.0,1.0,999.99,0.05,2024-05-02 01:40:16.045001
887.0,1,50.0,2.0,5999.99,0.05,2024-05-02 01:40:16.045001
887.0,2,70.0,1.0,659.99,0.1,2024-05-02 01:40:16.045001
888.0,1,33.0,2.0,469.99,0.1,2024-05-02 01:40:16.045001
888.0,2,26.0,2.0,599.99,0.2,2024-05-02 01:40:16.045001
889.0,1,12.0,2.0,549.99,0.1,2024-05-02 01:40:16.045001
890.0,1,16.0,2.0,599.99,0.1,2024-05-02 01:40:16.045001
890.0,2,105.0,2.0,533.99,0.1,2024-05-02 01:40:16.045001
890.0,3,52.0,1.0,875.99,0.05,2024-05-02 01:40:16.045001
890.0,4,67.0,1.0,250.99,0.1,2024-05-02 01:40:16.045001
890.0,5,65.0,2.0,346.99,0.1,2024-05-02 01:40:16.045001
891.0,1,107.0,2.0,416.99,0.1,2024-05-02 01:40:16.045001
891.0,2,32.0,1.0,469.99,0.05,2024-05-02 01:40:16.045001
891.0,3,35.0,2.0,832.99,0.1,2024-05-02 01:40:16.045001
891.0,4,50.0,1.0,5999.99,0.1,2024-05-02 01:40:16.045001
892.0,1,36.0,1.0,832.99,0.1,2024-05-02 01:40:16.045001
892.0,2,9.0,2.0,2999.99,0.2,2024-05-02 01:40:16.045001
892.0,3,50.0,2.0,5999.99,0.07,2024-05-02 01:40:16.045001
892.0,4,88.0,1.0,189.99,0.05,2024-05-02 01:40:16.045001
893.0,1,67.0,2.0,250.99,0.05,2024-05-02 01:40:16.045001
893.0,2,45.0,1.0,869.99,0.07,2024-05-02 01:40:16.045001
894.0,1,101.0,2.0,339.99,0.2,2024-05-02 01:40:16.045001
895.0,1,106.0,1.0,449.99,0.07,2024-05-02 01:40:16.045001
896.0,1,91.0,2.0,349.99,0.05,2024-05-02 01:40:16.045001
896.0,2,10.0,1.0,1549.0,0.05,2024-05-02 01:40:16.045001
897.0,1,105.0,1.0,533.99,0.05,2024-05-02 01:40:16.045001
897.0,2,96.0,1.0,349.99,0.05,2024-05-02 01:40:16.045001
898.0,1,45.0,2.0,869.99,0.2,2024-05-02 01:40:16.045001
898.0,2,16.0,1.0,599.99,0.07,2024-05-02 01:40:16.045001
898.0,3,57.0,2.0,1999.99,0.2,2024-05-02 01:40:16.045001
898.0,4,69.0,2.0,416.99,0.07,2024-05-02 01:40:16.045001
899.0,1,59.0,2.0,2599.99,0.1,2024-05-02 01:40:16.045001
899.0,2,17.0,1.0,429.0,0.1,2024-05-02 01:40:16.045001
899.0,3,6.0,1.0,469.99,0.2,2024-05-02 01:40:16.045001
900.0,1,26.0,2.0,599.99,0.05,2024-05-02 01:40:16.045001
900.0,2,108.0,1.0,449.99,0.07,2024-05-02 01:40:16.045001
900.0,3,89.0,1.0,209.99,0.2,2024-05-02 01:40:16.045001
900.0,4,61.0,2.0,4999.99,0.05,2024-05-02 01:40:16.045001
900.0,5,28.0,2.0,2499.99,0.07,2024-05-02 01:40:16.045001
901.0,1,50.0,1.0,5999.99,0.2,2024-05-02 01:40:16.045001
901.0,2,43.0,1.0,5299.99,0.07,2024-05-02 01:40:16.045001
902.0,1,38.0,2.0,549.99,0.07,2024-05-02 01:40:16.045001
902.0,2,92.0,1.0,209.99,0.07,2024-05-02 01:40:16.045001
902.0,3,12.0,1.0,549.99,0.2,2024-05-02 01:40:16.045001
902.0,4,76.0,2.0,299.99,0.05,2024-05-02 01:40:16.045001
903.0,1,31.0,2.0,1632.99,0.07,2024-05-02 01:40:16.045001
903.0,2,48.0,2.0,1499.99,0.05,2024-05-02 01:40:16.045001
904.0,1,36.0,2.0,832.99,0.1,2024-05-02 01:40:16.045001
904.0,2,51.0,2.0,6499.99,0.07,2024-05-02 01:40:16.045001
904.0,3,92.0,2.0,209.99,0.2,2024-05-02 01:40:16.045001
904.0,4,13.0,1.0,269.99,0.2,2024-05-02 01:40:16.045001
905.0,1,67.0,1.0,250.99,0.1,2024-05-02 01:40:16.045001
905.0,2,62.0,2.0,3499.99,0.05,2024-05-02 01:40:16.045001
905.0,3,42.0,2.0,2299.99,0.2,2024-05-02 01:40:16.045001
905.0,4,20.0,1.0,599.99,0.2,2024-05-02 01:40:16.045001
906.0,1,23.0,2.0,299.99,0.2,2024-05-02 01:40:16.045001
906.0,2,28.0,2.0,2499.99,0.07,2024-05-02 01:40:16.045001
906.0,3,46.0,1.0,1409.99,0.05,2024-05-02 01:40:16.045001
906.0,4,102.0,2.0,489.99,0.1,2024-05-02 01:40:16.045001
906.0,5,22.0,2.0,269.99,0.2,2024-05-02 01:40:16.045001
907.0,1,84.0,2.0,109.99,0.07,2024-05-02 01:40:16.045001
907.0,2,65.0,1.0,346.99,0.07,2024-05-02 01:40:16.045001
908.0,1,41.0,1.0,1469.99,0.2,2024-05-02 01:40:16.045001
908.0,2,94.0,1.0,249.99,0.1,2024-05-02 01:40:16.045001
908.0,3,102.0,2.0,489.99,0.1,2024-05-02 01:40:16.045001
909.0,1,5.0,1.0,1320.99,0.2,2024-05-02 01:40:16.045001
910.0,1,23.0,1.0,299.99,0.1,2024-05-02 01:40:16.045001
911.0,1,66.0,2.0,250.99,0.05,2024-05-02 01:40:16.045001
911.0,2,106.0,1.0,449.99,0.05,2024-05-02 01:40:16.045001
911.0,3,91.0,2.0,349.99,0.05,2024-05-02 01:40:16.045001
911.0,4,49.0,1.0,3499.99,0.2,2024-05-02 01:40:16.045001
912.0,1,22.0,2.0,269.99,0.2,2024-05-02 01:40:16.045001
912.0,2,71.0,2.0,416.99,0.05,2024-05-02 01:40:16.045001
912.0,3,101.0,1.0,339.99,0.05,2024-05-02 01:40:16.045001
912.0,4,2.0,2.0,749.99,0.2,2024-05-02 01:40:16.045001
913.0,1,90.0,2.0,209.99,0.1,2024-05-02 01:40:16.045001
913.0,2,24.0,2.0,549.99,0.05,2024-05-02 01:40:16.045001
914.0,1,38.0,1.0,549.99,0.07,2024-05-02 01:40:16.045001
914.0,2,20.0,2.0,599.99,0.2,2024-05-02 01:40:16.045001
914.0,3,106.0,1.0,449.99,0.05,2024-05-02 01:40:16.045001
914.0,4,46.0,1.0,1409.99,0.1,2024-05-02 01:40:16.045001
915.0,1,64.0,1.0,489.99,0.05,2024-05-02 01:40:16.045001
915.0,2,48.0,1.0,1499.99,0.07,2024-05-02 01:40:16.045001
915.0,3,42.0,1.0,2299.99,0.2,2024-05-02 01:40:16.045001
915.0,4,2.0,1.0,749.99,0.07,2024-05-02 01:40:16.045001
916.0,1,92.0,1.0,209.99,0.2,2024-05-02 01:40:16.045001
917.0,1,41.0,1.0,1469.99,0.07,2024-05-02 01:40:16.045001
918.0,1,91.0,1.0,349.99,0.2,2024-05-02 01:40:16.045001
918.0,2,31.0,1.0,1632.99,0.1,2024-05-02 01:40:16.045001
918.0,3,4.0,2.0,2899.99,0.07,2024-05-02 01:40:16.045001
919.0,1,7.0,1.0,3999.99,0.07,2024-05-02 01:40:16.045001
919.0,2,44.0,1.0,539.99,0.1,2024-05-02 01:40:16.045001
920.0,1,76.0,1.0,299.99,0.05,2024-05-02 01:40:16.045001
920.0,2,39.0,2.0,1499.99,0.07,2024-05-02 01:40:16.045001
920.0,3,78.0,1.0,647.99,0.05,2024-05-02 01:40:16.045001
920.0,4,80.0,2.0,761.99,0.07,2024-05-02 01:40:16.045001
921.0,1,77.0,1.0,799.99,0.2,2024-05-02 01:40:16.045001
921.0,2,75.0,2.0,599.99,0.07,2024-05-02 01:40:16.045001
921.0,3,48.0,1.0,1499.99,0.1,2024-05-02 01:40:16.045001
922.0,1,68.0,1.0,449.99,0.2,2024-05-02 01:40:16.045001
922.0,2,73.0,1.0,749.99,0.2,2024-05-02 01:40:16.045001
922.0,3,86.0,1.0,149.99,0.1,2024-05-02 01:40:16.045001
923.0,1,74.0,2.0,439.99,0.05,2024-05-02 01:40:16.045001
923.0,2,6.0,1.0,469.99,0.1,2024-05-02 01:40:16.045001
924.0,1,97.0,2.0,349.99,0.2,2024-05-02 01:40:16.045001
924.0,2,36.0,1.0,832.99,0.2,2024-05-02 01:40:16.045001
925.0,1,97.0,1.0,349.99,0.07,2024-05-02 01:40:16.045001
925.0,2,62.0,2.0,3499.99,0.2,2024-05-02 01:40:16.045001
926.0,1,37.0,2.0,379.99,0.2,2024-05-02 01:40:16.045001
927.0,1,74.0,2.0,439.99,0.1,2024-05-02 01:40:16.045001
