order_id,item_id,product_id,quantity,list_price,discount,Timestamp,EGP Rate,list_price_egp
846.0,4,72.0,2.0,619.99,0.05,2024-05-02 01:40:16.045001,47.6735,29557.093265
846.0,5,103.0,2.0,551.99,0.07,2024-05-02 01:40:16.045001,47.6735,26315.295264999997
847.0,1,61.0,2.0,4999.99,0.05,2024-05-02 01:40:16.045001,47.6735,238367.02326499997
848.0,1,93.0,1.0,209.99,0.07,2024-05-02 01:40:16.045001,47.6735,10010.958265
848.0,2,100.0,2.0,489.99,0.2,2024-05-02 01:40:16.045001,47.6735,23359.538265
848.0,3,88.0,2.0,189.99,0.2,2024-05-02 01:40:16.045001,47.6735,9057.488265
848.0,4,41.0,2.0,1469.99,0.07,2024-05-02 01:40:16.045001,47.6735,70079.568265
849.0,1,109.0,1.0,416.99,0.2,2024-05-02 01:40:16.045001,47.6735,19879.372765
850.0,1,101.0,2.0,339.99,0.07,2024-05-02 01:40:16.045001,47.6735,16208.513265
850.0,2,5.0,2.0,1320.99,0.07,2024-05-02 01:40:16.045001,47.6735,62976.216765
850.0,3,37.0,1.0,379.99,0.07,2024-05-02 01:40:16.045001,47.6735,18115.453265
851.0,1,30.0,1.0,999.99,0.2,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
851.0,2,93.0,1.0,209.99,0.05,2024-05-02 01:40:16.045001,47.6735,10010.958265
852.0,1,46.0,2.0,1409.99,0.07,2024-05-02 01:40:16.045001,47.6735,67219.15826499999
853.0,1,99.0,1.0,299.99,0.05,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
853.0,2,58.0,2.0,4999.99,0.2,2024-05-02 01:40:16.045001,47.6735,238367.02326499997
853.0,3,42.0,2.0,2299.99,0.2,2024-05-02 01:40:16.045001,47.6735,109648.57326499998
853.0,4,45.0,1.0,869.99,0.2,2024-05-02 01:40:16.045001,47.6735,41475.468264999996
853.0,5,6.0,1.0,469.99,0.05,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
854.0,1,87.0,1.0,189.99,0.1,2024-05-02 01:40:16.045001,47.6735,9057.488265
855.0,1,18.0,1.0,449.0,0.1,2024-05-02 01:40:16.045001,47.6735,21405.4015
855.0,2,93.0,2.0,209.99,0.2,2024-05-02 01:40:16.045001,47.6735,10010.958265
855.0,3,89.0,1.0,209.99,0.2,2024-05-02 01:40:16.045001,47.6735,10010.958265
856.0,1,38.0,2.0,549.99,0.05,2024-05-02 01:40:16.045001,47.6735,26219.948265
857.0,1,29.0,1.0,999.99,0.2,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
858.0,1,45.0,2.0,869.99,0.2,2024-05-02 01:40:16.045001,47.6735,41475.468264999996
858.0,2,5.0,1.0,1320.99,0.2,2024-05-02 01:40:16.045001,47.6735,62976.216765
858.0,3,14.0,1.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
858.0,4,73.0,2.0,749.99,0.07,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
859.0,1,38.0,2.0,549.99,0.07,2024-05-02 01:40:16.045001,47.6735,26219.948265
859.0,2,13.0,1.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265
859.0,3,14.0,2.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265
859.0,4,71.0,2.0,416.99,0.1,2024-05-02 01:40:16.045001,47.6735,19879.372765
859.0,5,36.0,2.0,832.99,0.1,2024-05-02 01:40:16.045001,47.6735,39711.548765
860.0,1,6.0,1.0,469.99,0.05,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
860.0,2,24.0,2.0,549.99,0.2,2024-05-02 01:40:16.045001,47.6735,26219.948265
860.0,3,25.0,1.0,499.99,0.2,2024-05-02 01:40:16.045001,47.6735,23836.273265
860.0,4,58.0,2.0,4999.99,0.07,2024-05-02 01:40:16.045001,47.6735,238367.02326499997
860.0,5,95.0,2.0,299.99,0.05,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
861.0,1,14.0,2.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
861.0,2,62.0,1.0,3499.99,0.2,2024-05-02 01:40:16.045001,47.6735,166856.77326499997
862.0,1,85.0,1.0,329.99,0.05,2024-05-02 01:40:16.045001,47.6735,15731.778264999999
862.0,2,99.0,1.0,299.99,0.2,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
862.0,3,49.0,2.0,3499.99,0.07,2024-05-02 01:40:16.045001,47.6735,166856.77326499997
863.0,1,93.0,2.0,209.99,0.1,2024-05-02 01:40:16.045001,47.6735,10010.958265
864.0,1,37.0,1.0,379.99,0.1,2024-05-02 01:40:16.045001,47.6735,18115.453265
864.0,2,65.0,2.0,346.99,0.05,2024-05-02 01:40:16.045001,47.6735,16542.227765
864.0,3,13.0,1.0,269.99,0.2,2024-05-02 01:40:16.045001,47.6735,12871.368265
865.0,1,109.0,2.0,416.99,0.1,2024-05-02 01:40:16.045001,47.6735,19879.372765
865.0,2,34.0,1.0,469.99,0.05,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
866.0,1,88.0,1.0,189.99,0.2,2024-05-02 01:40:16.045001,47.6735,9057.488265
866.0,2,67.0,2.0,250.99,0.07,2024-05-02 01:40:16.045001,47.6735,11965.571765
866.0,3,80.0,1.0,761.99,0.07,2024-05-02 01:40:16.045001,47.6735,36326.730265
866.0,4,13.0,2.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
867.0,1,101.0,1.0,339.99,0.05,2024-05-02 01:40:16.045001,47.6735,16208.513265
868.0,1,46.0,1.0,1409.99,0.07,2024-05-02 01:40:16.045001,47.6735,67219.15826499999
869.0,1,7.0,1.0,3999.99,0.2,2024-05-02 01:40:16.045001,47.6735,190693.52326499997
869.0,2,106.0,2.0,449.99,0.05,2024-05-02 01:40:16.045001,47.6735,21452.598265
869.0,3,33.0,1.0,469.99,0.05,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
869.0,4,55.0,2.0,2699.99,0.05,2024-05-02 01:40:16.045001,47.6735,128717.97326499998
869.0,5,65.0,2.0,346.99,0.2,2024-05-02 01:40:16.045001,47.6735,16542.227765
870.0,1,63.0,1.0,3499.99,0.07,2024-05-02 01:40:16.045001,47.6735,166856.77326499997
871.0,1,106.0,1.0,449.99,0.2,2024-05-02 01:40:16.045001,47.6735,21452.598265
871.0,2,38.0,1.0,549.99,0.1,2024-05-02 01:40:16.045001,47.6735,26219.948265
871.0,3,30.0,2.0,999.99,0.2,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
871.0,4,107.0,2.0,416.99,0.05,2024-05-02 01:40:16.045001,47.6735,19879.372765
872.0,1,62.0,2.0,3499.99,0.07,2024-05-02 01:40:16.045001,47.6735,166856.77326499997
872.0,2,53.0,1.0,749.99,0.1,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
873.0,1,32.0,2.0,469.99,0.1,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
874.0,1,56.0,1.0,5499.99,0.05,2024-05-02 01:40:16.045001,47.6735,262203.77326499997
874.0,2,27.0,2.0,999.99,0.05,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
874.0,3,73.0,1.0,749.99,0.1,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
874.0,4,77.0,2.0,799.99,0.07,2024-05-02 01:40:16.045001,47.6735,38138.323265
875.0,1,5.0,2.0,1320.99,0.1,2024-05-02 01:40:16.045001,47.6735,62976.216765
875.0,2,15.0,2.0,529.99,0.05,2024-05-02 01:40:16.045001,47.6735,25266.478264999998
875.0,3,14.0,1.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
875.0,4,111.0,1.0,470.99,0.2,2024-05-02 01:40:16.045001,47.6735,22453.741765
876.0,1,17.0,2.0,429.0,0.2,2024-05-02 01:40:16.045001,47.6735,20451.9315
876.0,2,66.0,2.0,250.99,0.2,2024-05-02 01:40:16.045001,47.6735,11965.571765
876.0,3,96.0,1.0,349.99,0.07,2024-05-02 01:40:16.045001,47.6735,16685.248265
876.0,4,107.0,2.0,416.99,0.05,2024-05-02 01:40:16.045001,47.6735,19879.372765
877.0,1,73.0,1.0,749.99,0.07,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
877.0,2,103.0,1.0,551.99,0.1,2024-05-02 01:40:16.045001,47.6735,26315.295264999997
878.0,1,103.0,1.0,551.99,0.2,2024-05-02 01:40:16.045001,47.6735,26315.295264999997
878.0,2,13.0,1.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265
878.0,3,6.0,2.0,469.99,0.2,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
878.0,4,18.0,2.0,449.0,0.05,2024-05-02 01:40:16.045001,47.6735,21405.4015
879.0,1,100.0,2.0,489.99,0.2,2024-05-02 01:40:16.045001,47.6735,23359.538265
879.0,2,2.0,2.0,749.99,0.07,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
879.0,3,83.0,2.0,149.99,0.2,2024-05-02 01:40:16.045001,47.6735,7150.548265
879.0,4,82.0,1.0,659.99,0.07,2024-05-02 01:40:16.045001,47.6735,31464.033265
880.0,1,28.0,2.0,2499.99,0.2,2024-05-02 01:40:16.045001,47.6735,119183.27326499998
880.0,2,95.0,1.0,299.99,0.1,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
880.0,3,5.0,1.0,1320.99,0.07,2024-05-02 01:40:16.045001,47.6735,62976.216765
880.0,4,26.0,1.0,599.99,0.1,2024-05-02 01:40:16.045001,47.6735,28603.623265
880.0,5,66.0,1.0,250.99,0.2,2024-05-02 01:40:16.045001,47.6735,11965.571765
881.0,1,98.0,1.0,489.99,0.07,2024-05-02 01:40:16.045001,47.6735,23359.538265
881.0,2,50.0,1.0,5999.99,0.2,2024-05-02 01:40:16.045001,47.6735,286040.52326499997
881.0,3,64.0,2.0,489.99,0.05,2024-05-02 01:40:16.045001,47.6735,23359.538265
881.0,4,67.0,1.0,250.99,0.1,2024-05-02 01:40:16.045001,47.6735,11965.571765
882.0,1,63.0,2.0,3499.99,0.07,2024-05-02 01:40:16.045001,47.6735,166856.77326499997
882.0,2,108.0,2.0,449.99,0.2,2024-05-02 01:40:16.045001,47.6735,21452.598265
882.0,3,57.0,2.0,1999.99,0.07,2024-05-02 01:40:16.045001,47.6735,95346.523265
883.0,1,44.0,1.0,539.99,0.05,2024-05-02 01:40:16.045001,47.6735,25743.213265
883.0,2,5.0,2.0,1320.99,0.05,2024-05-02 01:40:16.045001,47.6735,62976.216765
884.0,1,49.0,2.0,3499.99,0.05,2024-05-02 01:40:16.045001,47.6735,166856.77326499997
884.0,2,69.0,2.0,416.99,0.07,2024-05-02 01:40:16.045001,47.6735,19879.372765
884.0,3,46.0,2.0,1409.99,0.2,2024-05-02 01:40:16.045001,47.6735,67219.15826499999
884.0,4,10.0,1.0,1549.0,0.1,2024-05-02 01:40:16.045001,47.6735,73846.2515
884.0,5,21.0,2.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265
885.0,1,106.0,1.0,449.99,0.07,2024-05-02 01:40:16.045001,47.6735,21452.598265
885.0,2,43.0,1.0,5299.99,0.1,2024-05-02 01:40:16.045001,47.6735,252669.07326499998
886.0,1,47.0,1.0,5299.99,0.05,2024-05-02 01:40:16.045001,47.6735,252669.07326499998
886.0,2,30.0,1.0,999.99,0.05,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
887.0,1,50.0,2.0,5999.99,0.05,2024-05-02 01:40:16.045001,47.6735,286040.52326499997
887.0,2,70.0,1.0,659.99,0.1,2024-05-02 01:40:16.045001,47.6735,31464.033265
888.0,1,33.0,2.0,469.99,0.1,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
888.0,2,26.0,2.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265
889.0,1,12.0,2.0,549.99,0.1,2024-05-02 01:40:16.045001,47.6735,26219.948265
890.0,1,16.0,2.0,599.99,0.1,2024-05-02 01:40:16.045001,47.6735,28603.623265
890.0,2,105.0,2.0,533.99,0.1,2024-05-02 01:40:16.045001,47.6735,25457.172264999997
890.0,3,52.0,1.0,875.99,0.05,2024-05-02 01:40:16.045001,47.6735,41761.509265
890.0,4,67.0,1.0,250.99,0.1,2024-05-02 01:40:16.045001,47.6735,11965.571765
890.0,5,65.0,2.0,346.99,0.1,2024-05-02 01:40:16.045001,47.6735,16542.227765
891.0,1,107.0,2.0,416.99,0.1,2024-05-02 01:40:16.045001,47.6735,19879.372765
891.0,2,32.0,1.0,469.99,0.05,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
891.0,3,35.0,2.0,832.99,0.1,2024-05-02 01:40:16.045001,47.6735,39711.548765
891.0,4,50.0,1.0,5999.99,0.1,2024-05-02 01:40:16.045001,47.6735,286040.52326499997
892.0,1,36.0,1.0,832.99,0.1,2024-05-02 01:40:16.045001,47.6735,39711.548765
892.0,2,9.0,2.0,2999.99,0.2,2024-05-02 01:40:16.045001,47.6735,143020.02326499997
892.0,3,50.0,2.0,5999.99,0.07,2024-05-02 01:40:16.045001,47.6735,286040.52326499997
892.0,4,88.0,1.0,189.99,0.05,2024-05-02 01:40:16.045001,47.6735,9057.488265
893.0,1,67.0,2.0,250.99,0.05,2024-05-02 01:40:16.045001,47.6735,11965.571765
893.0,2,45.0,1.0,869.99,0.07,2024-05-02 01:40:16.045001,47.6735,41475.468264999996
894.0,1,101.0,2.0,339.99,0.2,2024-05-02 01:40:16.045001,47.6735,16208.513265
895.0,1,106.0,1.0,449.99,0.07,2024-05-02 01:40:16.045001,47.6735,21452.598265
896.0,1,91.0,2.0,349.99,0.05,2024-05-02 01:40:16.045001,47.6735,16685.248265
896.0,2,10.0,1.0,1549.0,0.05,2024-05-02 01:40:16.045001,47.6735,73846.2515
897.0,1,105.0,1.0,533.99,0.05,2024-05-02 01:40:16.045001,47.6735,25457.172264999997
897.0,2,96.0,1.0,349.99,0.05,2024-05-02 01:40:16.045001,47.6735,16685.248265
898.0,1,45.0,2.0,869.99,0.2,2024-05-02 01:40:16.045001,47.6735,41475.468264999996
898.0,2,16.0,1.0,599.99,0.07,2024-05-02 01:40:16.045001,47.6735,28603.623265
898.0,3,57.0,2.0,1999.99,0.2,2024-05-02 01:40:16.045001,47.6735,95346.523265
898.0,4,69.0,2.0,416.99,0.07,2024-05-02 01:40:16.045001,47.6735,19879.372765
899.0,1,59.0,2.0,2599.99,0.1,2024-05-02 01:40:16.045001,47.6735,123950.62326499999
899.0,2,17.0,1.0,429.0,0.1,2024-05-02 01:40:16.045001,47.6735,20451.9315
899.0,3,6.0,1.0,469.99,0.2,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
900.0,1,26.0,2.0,599.99,0.05,2024-05-02 01:40:16.045001,47.6735,28603.623265
900.0,2,108.0,1.0,449.99,0.07,2024-05-02 01:40:16.045001,47.6735,21452.598265
900.0,3,89.0,1.0,209.99,0.2,2024-05-02 01:40:16.045001,47.6735,10010.958265
900.0,4,61.0,2.0,4999.99,0.05,2024-05-02 01:40:16.045001,47.6735,238367.02326499997
900.0,5,28.0,2.0,2499.99,0.07,2024-05-02 01:40:16.045001,47.6735,119183.27326499998
901.0,1,50.0,1.0,5999.99,0.2,2024-05-02 01:40:16.045001,47.6735,286040.52326499997
901.0,2,43.0,1.0,5299.99,0.07,2024-05-02 01:40:16.045001,47.6735,252669.07326499998
902.0,1,38.0,2.0,549.99,0.07,2024-05-02 01:40:16.045001,47.6735,26219.948265
902.0,2,92.0,1.0,209.99,0.07,2024-05-02 01:40:16.045001,47.6735,10010.958265
902.0,3,12.0,1.0,549.99,0.2,2024-05-02 01:40:16.045001,47.6735,26219.948265
902.0,4,76.0,2.0,299.99,0.05,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
903.0,1,31.0,2.0,1632.99,0.07,2024-05-02 01:40:16.045001,47.6735,77850.348765
903.0,2,48.0,2.0,1499.99,0.05,2024-05-02 01:40:16.045001,47.6735,71509.773265
904.0,1,36.0,2.0,832.99,0.1,2024-05-02 01:40:16.045001,47.6735,39711.548765
904.0,2,51.0,2.0,6499.99,0.07,2024-05-02 01:40:16.045001,47.6735,309877.27326499997
904.0,3,92.0,2.0,209.99,0.2,2024-05-02 01:40:16.045001,47.6735,10010.958265
904.0,4,13.0,1.0,269.99,0.2,2024-05-02 01:40:16.045001,47.6735,12871.368265
905.0,1,67.0,1.0,250.99,0.1,2024-05-02 01:40:16.045001,47.6735,11965.571765
905.0,2,62.0,2.0,3499.99,0.05,2024-05-02 01:40:16.045001,47.6735,166856.77326499997
905.0,3,42.0,2.0,2299.99,0.2,2024-05-02 01:40:16.045001,47.6735,109648.57326499998
905.0,4,20.0,1.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265
906.0,1,23.0,2.0,299.99,0.2,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
906.0,2,28.0,2.0,2499.99,0.07,2024-05-02 01:40:16.045001,47.6735,119183.27326499998
906.0,3,46.0,1.0,1409.99,0.05,2024-05-02 01:40:16.045001,47.6735,67219.15826499999
906.0,4,102.0,2.0,489.99,0.1,2024-05-02 01:40:16.045001,47.6735,23359.538265
906.0,5,22.0,2.0,269.99,0.2,2024-05-02 01:40:16.045001,47.6735,12871.368265
907.0,1,84.0,2.0,109.99,0.07,2024-05-02 01:40:16.045001,47.6735,5243.608265
907.0,2,65.0,1.0,346.99,0.07,2024-05-02 01:40:16.045001,47.6735,16542.227765
908.0,1,41.0,1.0,1469.99,0.2,2024-05-02 01:40:16.045001,47.6735,70079.568265
908.0,2,94.0,1.0,249.99,0.1,2024-05-02 01:40:16.045001,47.6735,11917.898265
908.0,3,102.0,2.0,489.99,0.1,2024-05-02 01:40:16.045001,47.6735,23359.538265
909.0,1,5.0,1.0,1320.99,0.2,2024-05-02 01:40:16.045001,47.6735,62976.216765
910.0,1,23.0,1.0,299.99,0.1,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
911.0,1,66.0,2.0,250.99,0.05,2024-05-02 01:40:16.045001,47.6735,11965.571765
911.0,2,106.0,1.0,449.99,0.05,2024-05-02 01:40:16.045001,47.6735,21452.598265
911.0,3,91.0,2.0,349.99,0.05,2024-05-02 01:40:16.045001,47.6735,16685.248265
911.0,4,49.0,1.0,3499.99,0.2,2024-05-02 01:40:16.045001,47.6735,166856.77326499997
912.0,1,22.0,2.0,269.99,0.2,2024-05-02 01:40:16.045001,47.6735,12871.368265
912.0,2,71.0,2.0,416.99,0.05,2024-05-02 01:40:16.045001,47.6735,19879.372765
912.0,3,101.0,1.0,339.99,0.05,2024-05-02 01:40:16.045001,47.6735,16208.513265
912.0,4,2.0,2.0,749.99,0.2,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
913.0,1,90.0,2.0,209.99,0.1,2024-05-02 01:40:16.045001,47.6735,10010.958265
913.0,2,24.0,2.0,549.99,0.05,2024-05-02 01:40:16.045001,47.6735,26219.948265
914.0,1,38.0,1.0,549.99,0.07,2024-05-02 01:40:16.045001,47.6735,26219.948265
914.0,2,20.0,2.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265
914.0,3,106.0,1.0,449.99,0.05,2024-05-02 01:40:16.045001,47.6735,21452.598265
914.0,4,46.0,1.0,1409.99,0.1,2024-05-02 01:40:16.045001,47.6735,67219.15826499999
915.0,1,64.0,1.0,489.99,0.05,2024-05-02 01:40:16.045001,47.6735,23359.538265
915.0,2,48.0,1.0,1499.99,0.07,2024-05-02 01:40:16.045001,47.6735,71509.773265
915.0,3,42.0,1.0,2299.99,0.2,2024-05-02 01:40:16.045001,47.6735,109648.57326499998
915.0,4,2.0,1.0,749.99,0.07,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
916.0,1,92.0,1.0,209.99,0.2,2024-05-02 01:40:16.045001,47.6735,10010.958265
917.0,1,41.0,1.0,1469.99,0.07,2024-05-02 01:40:16.045001,47.6735,70079.568265
918.0,1,91.0,1.0,349.99,0.2,2024-05-02 01:40:16.045001,47.6735,16685.248265
918.0,2,31.0,1.0,1632.99,0.1,2024-05-02 01:40:16.045001,47.6735,77850.348765
918.0,3,4.0,2.0,2899.99,0.07,2024-05-02 01:40:16.045001,47.6735,138252.673265
919.0,1,7.0,1.0,3999.99,0.07,2024-05-02 01:40:16.045001,47.6735,190693.52326499997
919.0,2,44.0,1.0,539.99,0.1,2024-05-02 01:40:16.045001,47.6735,25743.213265
920.0,1,76.0,1.0,299.99,0.05,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
920.0,2,39.0,2.0,1499.99,0.07,2024-05-02 01:40:16.045001,47.6735,71509.773265
920.0,3,78.0,1.0,647.99,0.05,2024-05-02 01:40:16.045001,47.6735,30891.951265
920.0,4,80.0,2.0,761.99,0.07,2024-05-02 01:40:16.045001,47.6735,36326.730265
921.0,1,77.0,1.0,799.99,0.2,2024-05-02 01:40:16.045001,47.6735,38138.323265
921.0,2,75.0,2.0,599.99,0.07,2024-05-02 01:40:16.045001,47.6735,28603.623265
921.0,3,48.0,1.0,1499.99,0.1,2024-05-02 01:40:16.045001,47.6735,71509.773265
922.0,1,68.0,1.0,449.99,0.2,2024-05-02 01:40:16.045001,47.6735,21452.598265
922.0,2,73.0,1.0,749.99,0.2,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
922.0,3,86.0,1.0,149.99,0.1,2024-05-02 01:40:16.045001,47.6735,7150.548265
923.0,1,74.0,2.0,439.99,0.05,2024-05-02 01:40:16.045001,47.6735,20975.863265
923.0,2,6.0,1.0,469.99,0.1,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
924.0,1,97.0,2.0,349.99,0.2,2024-05-02 01:40:16.045001,47.6735,16685.248265
924.0,2,36.0,1.0,832.99,0.2,2024-05-02 01:40:16.045001,47.6735,39711.548765
925.0,1,97.0,1.0,349.99,0.07,2024-05-02 01:40:16.045001,47.6735,16685.248265
925.0,2,62.0,2.0,3499.99,0.2,2024-05-02 01:40:16.045001,47.6735,166856.77326499997
926.0,1,37.0,2.0,379.99,0.2,2024-05-02 01:40:16.045001,47.6735,18115.453265
927.0,1,74.0,2.0,439.99,0.1,2024-05-02 01:40:16.045001,47.6735,20975.863265
927.0,2,16.0,2.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265
927.0,3,50.0,1.0,5999.99,0.1,2024-05-02 01:40:16.045001,47.6735,286040.52326499997
927.0,4,3.0,1.0,999.99,0.1,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
927.0,5,43.0,1.0,5299.99,0.07,2024-05-02 01:40:16.045001,47.6735,252669.07326499998
928.0,1,71.0,2.0,416.99,0.05,2024-05-02 01:40:16.045001,47.6735,19879.372765
928.0,2,83.0,1.0,149.99,0.2,2024-05-02 01:40:16.045001,47.6735,7150.548265
929.0,1,82.0,1.0,659.99,0.2,2024-05-02 01:40:16.045001,47.6735,31464.033265
929.0,2,63.0,2.0,3499.99,0.1,2024-05-02 01:40:16.045001,47.6735,166856.77326499997
929.0,3,24.0,1.0,549.99,0.05,2024-05-02 01:40:16.045001,47.6735,26219.948265
930.0,1,56.0,2.0,5499.99,0.07,2024-05-02 01:40:16.045001,47.6735,262203.77326499997
930.0,2,82.0,1.0,659.99,0.07,2024-05-02 01:40:16.045001,47.6735,31464.033265
930.0,3,60.0,1.0,1559.99,0.1,2024-05-02 01:40:16.045001,47.6735,74370.183265
930.0,4,65.0,2.0,346.99,0.05,2024-05-02 01:40:16.045001,47.6735,16542.227765
930.0,5,51.0,2.0,6499.99,0.1,2024-05-02 01:40:16.045001,47.6735,309877.27326499997
931.0,1,49.0,2.0,3499.99,0.07,2024-05-02 01:40:16.045001,47.6735,166856.77326499997
931.0,2,76.0,1.0,299.99,0.2,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
932.0,1,74.0,1.0,439.99,0.05,2024-05-02 01:40:16.045001,47.6735,20975.863265
933.0,1,77.0,1.0,799.99,0.07,2024-05-02 01:40:16.045001,47.6735,38138.323265
933.0,2,21.0,1.0,269.99,0.2,2024-05-02 01:40:16.045001,47.6735,12871.368265
933.0,3,75.0,2.0,599.99,0.05,2024-05-02 01:40:16.045001,47.6735,28603.623265
934.0,1,35.0,2.0,832.99,0.05,2024-05-02 01:40:16.045001,47.6735,39711.548765
934.0,2,48.0,1.0,1499.99,0.05,2024-05-02 01:40:16.045001,47.6735,71509.773265
934.0,3,18.0,1.0,449.0,0.1,2024-05-02 01:40:16.045001,47.6735,21405.4015
934.0,4,61.0,1.0,4999.99,0.07,2024-05-02 01:40:16.045001,47.6735,238367.02326499997
934.0,5,56.0,2.0,5499.99,0.2,2024-05-02 01:40:16.045001,47.6735,262203.77326499997
935.0,1,65.0,2.0,346.99,0.2,2024-05-02 01:40:16.045001,47.6735,16542.227765
935.0,2,76.0,2.0,299.99,0.07,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
935.0,3,6.0,1.0,469.99,0.07,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
935.0,4,38.0,1.0,549.99,0.07,2024-05-02 01:40:16.045001,47.6735,26219.948265
936.0,1,70.0,1.0,659.99,0.1,2024-05-02 01:40:16.045001,47.6735,31464.033265
936.0,2,44.0,1.0,539.99,0.07,2024-05-02 01:40:16.045001,47.6735,25743.213265
937.0,1,108.0,2.0,449.99,0.1,2024-05-02 01:40:16.045001,47.6735,21452.598265
937.0,2,51.0,2.0,6499.99,0.07,2024-05-02 01:40:16.045001,47.6735,309877.27326499997
937.0,3,58.0,2.0,4999.99,0.07,2024-05-02 01:40:16.045001,47.6735,238367.02326499997
937.0,4,28.0,2.0,2499.99,0.07,2024-05-02 01:40:16.045001,47.6735,119183.27326499998
937.0,5,66.0,1.0,250.99,0.2,2024-05-02 01:40:16.045001,47.6735,11965.571765
938.0,1,4.0,1.0,2899.99,0.05,2024-05-02 01:40:16.045001,47.6735,138252.673265
938.0,2,13.0,1.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265
939.0,1,5.0,1.0,1320.99,0.1,2024-05-02 01:40:16.045001,47.6735,62976.216765
939.0,2,107.0,2.0,416.99,0.2,2024-05-02 01:40:16.045001,47.6735,19879.372765
940.0,1,75.0,2.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265
941.0,1,25.0,1.0,499.99,0.1,2024-05-02 01:40:16.045001,47.6735,23836.273265
941.0,2,102.0,2.0,489.99,0.05,2024-05-02 01:40:16.045001,47.6735,23359.538265
941.0,3,11.0,2.0,1680.99,0.07,2024-05-02 01:40:16.045001,47.6735,80138.676765
942.0,1,98.0,2.0,489.99,0.05,2024-05-02 01:40:16.045001,47.6735,23359.538265
942.0,2,110.0,2.0,470.99,0.1,2024-05-02 01:40:16.045001,47.6735,22453.741765
942.0,3,35.0,2.0,832.99,0.07,2024-05-02 01:40:16.045001,47.6735,39711.548765
942.0,4,103.0,1.0,551.99,0.05,2024-05-02 01:40:16.045001,47.6735,26315.295264999997
942.0,5,100.0,1.0,489.99,0.05,2024-05-02 01:40:16.045001,47.6735,23359.538265
943.0,1,25.0,1.0,499.99,0.2,2024-05-02 01:40:16.045001,47.6735,23836.273265
943.0,2,82.0,1.0,659.99,0.2,2024-05-02 01:40:16.045001,47.6735,31464.033265
944.0,1,29.0,2.0,999.99,0.07,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
944.0,2,16.0,2.0,599.99,0.1,2024-05-02 01:40:16.045001,47.6735,28603.623265
944.0,3,70.0,2.0,659.99,0.2,2024-05-02 01:40:16.045001,47.6735,31464.033265
944.0,4,85.0,2.0,329.99,0.2,2024-05-02 01:40:16.045001,47.6735,15731.778264999999
944.0,5,69.0,2.0,416.99,0.07,2024-05-02 01:40:16.045001,47.6735,19879.372765
